TF	Gene	Input
Nup133	Dhx33	1
Nup133	Foxm1	1
Nup133	Tmpo	1
Nup133	Ttf2	1
Nup133	Pou4f1	1
Nup133	Gtf2f1	1
Nup133	Taf4b	1
Nup133	Gtf2e1	1
Nup133	Tada2a	1
Nup133	Dnajc2	1
Nup133	Zfp473	1
Nup133	Tbp	1
Nup133	Taf9	1
Nup133	Ddx20	1
Nup133	Taf2	1
Nup155	Med6	1
Nup155	Uhrf1	1
Nup155	Dnmt3b	1
Nup155	Phf20	1
Nup155	Stat3	1
Nup155	Sin3a	1
Nup155	Mcm8	1
Nup155	Rfc1	1
Nup155	Phtf2	1
Nup155	Brip1	1
Nup155	Nfx1	1
Nup155	Top2a	1
Nup155	Nfyb	1
Nup155	Zfp280c	1
Nup155	Nkap	1
Nup155	Xrcc6	1
Nup155	Trim28	1
Nup155	Trim27	1
Nup155	Kdm2b	1
Nup155	Ssrp1	1
Nup155	Prdx5	1
Nup155	Pa2g4	1
Nup155	Adnp2	1
Nup155	Nolc1	1
Nup155	Nkrf	1
Nup155	Thoc1	1
Nup155	Zc3h8	1
Nup155	Hnrnpab	1
Nup155	Tfdp1	1
Nup155	Smarca5	1
Nup155	Rbbp5	1
Nup155	Smarcc1	1
Nup155	E2f1	1
Nup155	E2f3	1
Nup155	E2f8	1
Nup155	Dhx33	1
Nup155	Tmpo	1
Nup155	Tardbp	1
Nup155	Rbmxl1	1
Nup155	Ttf2	1
Nup155	Gtf2e1	1
Nup155	Taf1d	1
Nup155	Tada2a	1
Nup155	Dnajc2	1
Nup155	Zfp473	1
Nup155	Sfpq	1
Nup155	Tbp	1
Nup155	Taf5	1
Nup155	Taf2	1
Nup205	Uhrf1	1
Nup205	Ash2l	1
Nup205	Psmc3ip	1
Nup205	Klf9	1
Nup205	Smarce1	1
Nup205	Top2a	1
Nup205	Ruvbl2	1
Nup205	Cdk5rap2	1
Nup205	Tgif2	1
Nup205	Trim28	1
Nup205	Trim27	1
Nup205	Pa2g4	1
Nup205	Gmeb1	1
Nup205	Med26	1
Nup205	Hnrnpab	1
Nup205	Hdac1	1
Nup205	Tfdp1	1
Nup205	E2f8	1
Nup205	Dhx33	1
Nup205	Foxm1	1
Nup205	Foxn3	1
Nup205	Tmpo	1
Nup205	Ttf2	1
Nup205	Pou4f1	1
Nup205	Taf4b	1
Nup205	Smad2	1
Nup205	Tbp	1
Nup205	Taf9	1
Nup205	Ddx20	1
Nup205	Taf2	1
Nup37	Med6	1
Nup37	Uhrf1	1
Nup37	Dnmt3b	1
Nup37	Stat3	1
Nup37	Psmc3ip	1
Nup37	Mcm8	1
Nup37	Rfc1	1
Nup37	Smarce1	1
Nup37	Brip1	1
Nup37	Top2a	1
Nup37	Hmgb2	1
Nup37	Xrcc6	1
Nup37	Trim27	1
Nup37	Ssrp1	1
Nup37	Pa2g4	1
Nup37	Nkrf	1
Nup37	Tfdp1	1
Nup37	Msl3	1
Nup37	Smarca5	1
Nup37	Arnt	1
Nup37	E2f8	1
Nup37	Tmpo	1
Nup37	Rbmxl1	1
Nup37	Ttf2	1
Nup37	Pcna	1
Nup37	Gtf2e1	1
Nup37	Gtf2e2	1
Nup37	Tada2a	1
Nup37	Dnajc2	1
Nup37	Zfp473	1
Nup37	Tbp	1
Nup37	Taf9	1
Nup37	Ddx20	1
Nup37	Taf5	1
Nup43	Med6	1
Nup43	Uhrf1	1
Nup43	Dnmt3b	1
Nup43	Ash2l	1
Nup43	Stat3	1
Nup43	Zfp36	1
Nup43	Hic2	1
Nup43	Psmc3ip	1
Nup43	Mafk	1
Nup43	Mcm8	1
Nup43	Klf9	1
Nup43	Brip1	1
Nup43	Top2a	1
Nup43	Mycn	1
Nup43	Ruvbl2	1
Nup43	A930001N09Rik	1
Nup43	Tgif2	1
Nup43	Whsc1	1
Nup43	Trim28	1
Nup43	Trim27	1
Nup43	Sarnp	1
Nup43	Pa2g4	1
Nup43	Set	1
Nup43	Nolc1	1
Nup43	Pcgf6	1
Nup43	Sall4	1
Nup43	Hnrnpab	1
Nup43	Cdc5l	1
Nup43	Tfdp1	1
Nup43	Msl3	1
Nup43	Smarcc1	1
Nup43	E2f8	1
Nup43	Dhx33	1
Nup43	Foxm1	1
Nup43	Tmpo	1
Nup43	Ttf2	1
Nup43	Taf4b	1
Nup43	Gtf2e2	1
Nup43	Tada2a	1
Nup43	Dnajc2	1
Nup43	Zfp473	1
Nup43	Taf9	1
Nup43	Ddx20	1
Nup43	Taf5	1
Nup62	Uhrf1	1
Nup62	Ash2l	1
Nup62	Psmc3ip	1
Nup62	Mcm8	1
Nup62	Klf9	1
Nup62	Smarce1	1
Nup62	Brip1	1
Nup62	Top2a	1
Nup62	Ruvbl2	1
Nup62	Zfp593	1
Nup62	Trim28	1
Nup62	Trim27	1
Nup62	Prdm4	1
Nup62	Pa2g4	1
Nup62	Med26	1
Nup62	Tfdp1	1
Nup62	E2f1	1
Nup62	E2f3	1
Nup62	E2f8	1
Nup62	Foxm1	1
Nup62	Ttf2	1
Nup62	Pcna	1
Nup62	Dnajc2	1
Nup62	Zfp473	1
Nup62	Taf9	1
Nup62	Ddx20	1
Nup85	Med6	1
Nup85	Stat3	1
Nup85	Zfp36	1
Nup85	Psmc3ip	1
Nup85	Mcm8	1
Nup85	Rfc1	1
Nup85	Smarce1	1
Nup85	Hnrnpk	1
Nup85	Trim27	1
Nup85	Ssrp1	1
Nup85	Sarnp	1
Nup85	Thoc1	1
Nup85	Hnrnpab	1
Nup85	Hdac2	1
Nup85	Msl3	1
Nup85	Cnbp	1
Nup85	Rbmxl1	1
Nup85	0610031J06Rik	1
Nup85	Sfpq	1
Nup85	Taf9	1
Nup85	Ddx20	1
Nup93	Uhrf1	1
Nup93	Ash2l	1
Nup93	Ilf2	1
Nup93	Mcm8	1
Nup93	Brip1	1
Nup93	Ruvbl2	1
Nup93	Trim28	1
Nup93	Ssrp1	1
Nup93	Prdm4	1
Nup93	Sarnp	1
Nup93	Pa2g4	1
Nup93	Set	1
Nup93	Sap30	1
Nup93	Srrt	1
Nup93	Cdc5l	1
Nup93	Tfdp1	1
Nup93	Rbbp5	1
Nup93	E2f1	1
Nup93	Foxm1	1
Nup93	Tmpo	1
Nup93	Ttf2	1
Nup93	Gtf2e2	1
Nup93	Tada2a	1
Nup93	Ddx20	1
Nusap1	Uhrf1	1
Nusap1	Psmc3ip	1
Nusap1	Mcm8	1
Nusap1	Rfc1	1
Nusap1	Klf9	1
Nusap1	Brip1	1
Nusap1	Top2a	1
Nusap1	Hmgb2	1
Nusap1	Ssrp1	1
Nusap1	Zfp711	1
Nusap1	Pa2g4	1
Nusap1	Lin54	1
Nusap1	Hdac1	1
Nusap1	Tfdp1	1
Nusap1	Smarca5	1
Nusap1	Rbbp8	1
Nusap1	Smarcc1	1
Nusap1	E2f1	1
Nusap1	E2f8	1
Nusap1	Foxm1	1
Nusap1	Tmpo	1
Nusap1	Ttf2	1
Nusap1	Pcna	1
Nusap1	Sfpq	1
Nusap1	Taf5	1
Odc1	Hmbox1	1
Odc1	Rbl2	1
Odc1	Tfdp1	1
Oip5	Med6	1
Oip5	Uhrf1	1
Oip5	Topors	1
Oip5	Ash2l	1
Oip5	Stat3	1
Oip5	Psmc3ip	1
Oip5	Mcm8	1
Oip5	Rfc1	1
Oip5	Klf9	1
Oip5	Brip1	1
Oip5	Top2a	1
Oip5	Ruvbl2	1
Oip5	Hmgb2	1
Oip5	Trim28	1
Oip5	Ssrp1	1
Oip5	Zfp711	1
Oip5	Pa2g4	1
Oip5	Set	1
Oip5	Nolc1	1
Oip5	Hdac1	1
Oip5	Tfdp1	1
Oip5	Rbbp8	1
Oip5	Smarcc1	1
Oip5	E2f1	1
Oip5	E2f8	1
Oip5	Foxm1	1
Oip5	Tmpo	1
Oip5	Ttf2	1
Oip5	Gtf2f1	1
Oip5	Pcna	1
Oip5	Gtf2e2	1
Oip5	Ppp1r8	1
Oip5	Zfp473	1
Oip5	Ddx20	1
Oip5	Taf5	1
Orc6	Med6	1
Orc6	Uhrf1	1
Orc6	Stat3	1
Orc6	Ilf2	1
Orc6	Psmc3ip	1
Orc6	Mcm8	1
Orc6	Rfc1	1
Orc6	Smarce1	1
Orc6	Brip1	1
Orc6	Top2a	1
Orc6	Bhlhe40	1
Orc6	Kdm1a	1
Orc6	Hmgb2	1
Orc6	Trim28	1
Orc6	Ssrp1	1
Orc6	Sarnp	1
Orc6	Pa2g4	1
Orc6	Set	1
Orc6	Nolc1	1
Orc6	Sap30	1
Orc6	Hnrnpab	1
Orc6	Hdac2	1
Orc6	Tfdp1	1
Orc6	Smarcc1	1
Orc6	E2f1	1
Orc6	Tmpo	1
Orc6	Rbmxl1	1
Orc6	Ttf2	1
Orc6	Pcna	1
Orc6	Gtf2e2	1
Orc6	Ppp1r8	1
Orc6	Tada2a	1
Orc6	Taf9	1
Orc6	Ddx20	1
Pbk	Uhrf1	1
Pbk	Psmc3ip	1
Pbk	Bcl6	1
Pbk	Mcm8	1
Pbk	Klf9	1
Pbk	Brip1	1
Pbk	Top2a	1
Pbk	Hmgb2	1
Pbk	Hmga2	1
Pbk	Hdac1	1
Pbk	Tfdp1	1
Pbk	Rbbp8	1
Pbk	E2f8	1
Pbk	Foxm1	1
Pbk	Tmpo	1
Pbk	Pcna	1
Pbk	Gtf2e2	1
Pbk	Crebl2	1
Pbk	Sfpq	1
Pbk	Taf5	1
Pcbp1	Zzz3	1
Pcbp1	Pogk	1
Pcbp1	Ssrp1	1
Pcbp1	Adnp2	1
Pcbp1	Sfpq	1
Pdcd11	Dnmt3b	1
Pdcd11	Mybbp1a	1
Pdcd11	Sin3a	1
Pdcd11	Nfx1	1
Pdcd11	Zfp553	1
Pdcd11	Xrcc6	1
Pdcd11	Ssrp1	1
Pdcd11	Pa2g4	1
Pdcd11	Set	1
Pdcd11	Nolc1	1
Pdcd11	Srrt	1
Pdcd11	Nrf1	1
Pdcd11	Hnrnpab	1
Pdcd11	E2f1	1
Pdcd11	Snapc4	1
Pdcd11	Dhx33	1
Pdcd11	Ttf2	1
Pdcd11	Trp53	1
Pdcd11	Dmap1	1
Pfas	Dnmt3b	1
Pfas	Zfp280c	1
Pfas	Pa2g4	1
Pfas	Set	1
Pfas	Tfdp1	1
Pfas	Smarcc1	1
Pfas	Patz1	1
Pfas	Tardbp	1
Pfas	Tada2a	1
Plk4	Med6	1
Plk4	Uhrf1	1
Plk4	Topors	1
Plk4	Stat3	1
Plk4	Ilf2	1
Plk4	Psmc3ip	1
Plk4	Mcm8	1
Plk4	Rfc1	1
Plk4	Klf9	1
Plk4	Suz12	1
Plk4	Brip1	1
Plk4	Top2a	1
Plk4	Ruvbl2	1
Plk4	Hmgb2	1
Plk4	Cdk5rap2	1
Plk4	Tgif2	1
Plk4	Mybl1	1
Plk4	Trim28	1
Plk4	Rbmx	1
Plk4	Ssrp1	1
Plk4	Zfp711	1
Plk4	Sarnp	1
Plk4	Pa2g4	1
Plk4	Set	1
Plk4	Adnp2	1
Plk4	Sap30	1
Plk4	Hnrnpab	1
Plk4	Hdac1	1
Plk4	Tfdp1	1
Plk4	Smarca5	1
Plk4	Rbbp8	1
Plk4	Smarcc1	1
Plk4	E2f1	1
Plk4	E2f8	1
Plk4	Foxm1	1
Plk4	Gabpb1	1
Plk4	Tmpo	1
Plk4	Tardbp	1
Plk4	Rbmxl1	1
Plk4	Ttf2	1
Plk4	Gtf2f1	1
Plk4	Pcna	1
Plk4	Gtf2e2	1
Plk4	Ppp1r8	1
Plk4	Sfpq	1
Plk4	Tbp	1
Plk4	Ddx20	1
Plk4	Taf5	1
Plk4	Taf2	1
Plrg1	Med6	1
Plrg1	Spata24	1
Plrg1	Gtf2e1	1
Plrg1	Gtf2e2	1
Plrg1	Smad2	1
Plrg1	Tcfl5	1
Plrg1	Taf11	1
Pola1	Uhrf1	1
Pola1	Stat3	1
Pola1	Psmc3ip	1
Pola1	Mcm8	1
Pola1	Smarce1	1
Pola1	Brip1	1
Pola1	Top2a	1
Pola1	Nono	1
Pola1	Zfp711	1
Pola1	Pa2g4	1
Pola1	Gmeb1	1
Pola1	Hnrnpab	1
Pola1	Tfdp1	1
Pola1	Msl3	1
Pola1	Rbbp5	1
Pola1	Rbbp8	1
Pola1	E2f3	1
Pola1	E2f8	1
Pola1	Tmpo	1
Pola1	Ttf2	1
Pola1	Pcna	1
Pola1	0610031J06Rik	1
Pola1	Smad2	1
Pola1	Ddx20	1
Pola1	Taf5	1
Pold1	Uhrf1	1
Pold1	Dnmt3b	1
Pold1	Gtf3a	1
Pold1	Psmc3ip	1
Pold1	Sin3a	1
Pold1	Mcm8	1
Pold1	Rfc1	1
Pold1	Klf9	1
Pold1	App	1
Pold1	Brip1	1
Pold1	Top2a	1
Pold1	Ruvbl2	1
Pold1	Hmgb2	1
Pold1	Xrcc6	1
Pold1	Trim28	1
Pold1	Ssrp1	1
Pold1	Zfp711	1
Pold1	Prdx5	1
Pold1	Pa2g4	1
Pold1	Set	1
Pold1	Srrt	1
Pold1	Nrf1	1
Pold1	Hnrnpab	1
Pold1	Hdac1	1
Pold1	Tfdp1	1
Pold1	E2f1	1
Pold1	E2f8	1
Pold1	Patz1	1
Pold1	Tmpo	1
Pold1	Rbmxl1	1
Pold1	Ttf2	1
Pold1	Pcna	1
Pold1	Ppp1r8	1
Pold1	Ddx20	1
Pold1	Taf5	1
Pold3	Dnmt3b	1
Pold3	Nfib	1
Pold3	Nfix	1
Pold3	Mcm8	1
Pold3	Brip1	1
Pold3	Top2a	1
Pold3	Hmgb2	1
Pold3	Ercc3	1
Pold3	Lin54	1
Pold3	Hinfp	1
Pold3	Nkrf	1
Pold3	Thoc1	1
Pold3	Sap30	1
Pold3	Rbbp8	1
Pold3	E2f8	1
Pold3	Dnajc2	1
Pold3	Tbp	1
Pold3	Taf5	1
Pole	Uhrf1	1
Pole	Dnmt3b	1
Pole	Psmc3ip	1
Pole	Mcm8	1
Pole	Rfc1	1
Pole	Klf9	1
Pole	Zfp184	1
Pole	Brip1	1
Pole	Top2a	1
Pole	Ruvbl2	1
Pole	A930001N09Rik	1
Pole	Hmgb2	1
Pole	Cbx2	1
Pole	Tgif2	1
Pole	Trim28	1
Pole	Ssrp1	1
Pole	Pa2g4	1
Pole	Srrt	1
Pole	Tfdp1	1
Pole	E2f8	1
Pole	Foxm1	1
Pole	Tmpo	1
Pole	Ttf2	1
Pole	Pcna	1
Pole	Zfp473	1
Pole	Ddx20	1
Pole	Taf5	1
Polr1c	Dnmt3b	1
Polr1c	Zscan21	1
Polr2b	Hnrpdl	1
Polr2b	Pias2	1
Polr2b	Zfp93	1
Polr2b	Edf1	1
Polr2b	Zfp148	1
Polr2b	Zzz3	1
Polr2b	Psip1	1
Polr2b	Hnrnpk	1
Polr2b	Tceanc	1
Polr2b	Nfx1	1
Polr2b	Bptf	1
Polr2b	Kdm2b	1
Polr2b	Trim33	1
Polr2b	Zfp329	1
Polr2b	Zfp326	1
Polr2b	Prkdc	1
Polr2b	Zfp512	1
Polr2b	Trp53bp1	1
Polr2b	Zc3h8	1
Polr2b	Hdac2	1
Polr2b	Arnt	1
Polr2b	Rbbp5	1
Polr2b	Zfp1	1
Polr2b	Patz1	1
Polr2b	Sub1	1
Polr2b	Cnbp	1
Polr2b	Rtf1	1
Polr2b	Zbtb7b	1
Polr2b	Zfp26	1
Polr2b	Zfp422	1
Polr2b	Tada2a	1
Polr2b	Smad2	1
Polr2b	Taf13	1
Polr2b	Zbtb41	1
Polr2b	Zfp451	1
Polr2d	Ilf2	1
Polr2d	Rfc1	1
Polr2d	Sarnp	1
Polr2d	Sap30	1
Polr2d	Hdac2	1
Polr2d	Smarcc1	1
Polr2d	Rbmxl1	1
Polr2d	Ppp1r8	1
Polr2d	Tada2a	1
Ppan	Dnmt3b	1
Ppan	Mybbp1a	1
Ppan	Nfx1	1
Ppan	Zfp553	1
Ppan	Ruvbl2	1
Ppan	Xrcc6	1
Ppan	Zfp593	1
Ppan	Trim27	1
Ppan	Ssrp1	1
Ppan	Pa2g4	1
Ppan	Set	1
Ppan	Nolc1	1
Ppan	Hnrnpab	1
Ppan	E2f1	1
Ppan	Snapc4	1
Ppan	Dhx33	1
Ppan	Taf1c	1
Prc1	Uhrf1	1
Prc1	Psmc3ip	1
Prc1	Mcm8	1
Prc1	Klf9	1
Prc1	Brip1	1
Prc1	Top2a	1
Prc1	Hmgb2	1
Prc1	Hmga2	1
Prc1	Zfp711	1
Prc1	Hdac1	1
Prc1	Tfdp1	1
Prc1	Rbbp8	1
Prc1	E2f1	1
Prc1	E2f8	1
Prc1	Foxm1	1
Prc1	Tmpo	1
Prc1	Ttf2	1
Prc1	Pcna	1
Prc1	Gtf2e2	1
Prc1	Crebl2	1
Prc1	Sfpq	1
Prc1	Taf5	1
Prim1	Uhrf1	1
Prim1	Stat3	1
Prim1	Psmc3ip	1
Prim1	Mcm8	1
Prim1	Klf9	1
Prim1	Ebf3	1
Prim1	Zzz3	1
Prim1	Brip1	1
Prim1	Top2a	1
Prim1	Hmgb2	1
Prim1	Nr1d1	1
Prim1	Whsc1	1
Prim1	Trim28	1
Prim1	Kdm2b	1
Prim1	Rbmx	1
Prim1	Ssrp1	1
Prim1	Pa2g4	1
Prim1	Set	1
Prim1	Adnp2	1
Prim1	Sap30	1
Prim1	Srrt	1
Prim1	Hnrnpab	1
Prim1	Hdac1	1
Prim1	Tfdp1	1
Prim1	Rbbp8	1
Prim1	E2f1	1
Prim1	E2f8	1
Prim1	Fubp3	1
Prim1	Foxm1	1
Prim1	Foxn3	1
Prim1	Tmpo	1
Prim1	Tardbp	1
Prim1	Rbmxl1	1
Prim1	Pou4f1	1
Prim1	Pcna	1
Prim1	Gtf2e2	1
Prim1	Taf1d	1
Prim1	Sfpq	1
Prim1	Ddx20	1
Prim1	Taf5	1
Prim2	Uhrf1	1
Prim2	Rps3	1
Prim2	Klf9	1
Prim2	Top2a	1
Prim2	Hmgb2	1
Prim2	Nr1d2	1
Prim2	Rbl2	1
Prim2	Klf15	1
Prim2	Trim28	1
Prim2	Trim27	1
Prim2	Rbmx	1
Prim2	Ssrp1	1
Prim2	Pa2g4	1
Prim2	Set	1
Prim2	Gmeb1	1
Prim2	Ezh1	1
Prim2	Srrt	1
Prim2	Epas1	1
Prim2	Hdac1	1
Prim2	Tfdp1	1
Prim2	Rbbp5	1
Prim2	E2f1	1
Prim2	E2f8	1
Prim2	Foxm1	1
Prim2	Tmpo	1
Prim2	Ttf2	1
Prim2	Pcna	1
Prim2	Crebl2	1
Prim2	Ddx20	1
Prpf3	Dnmt3b	1
Prpf3	Gtf2b	1
Prpf3	Nfx1	1
Prpf3	Nfyc	1
Prpf3	Zfp553	1
Prpf3	Xrcc6	1
Prpf3	Nrf1	1
Prpf3	Zc3h8	1
Prpf3	Taf5	1
Psat1	Psmc3ip	1
Psat1	Trim28	1
Psat1	Rbmx	1
Psat1	Ssrp1	1
Psat1	Set	1
Psat1	Tfdp1	1
Psat1	E2f1	1
Psat1	Foxn3	1
Psat1	Tmpo	1
Psat1	Pcna	1
Psat1	Ddx20	1
Psma5	Med6	1
Psma5	Stat3	1
Psma5	C1d	1
Psma5	Smarce1	1
Psma5	Sarnp	1
Psma5	Pa2g4	1
Psma5	Hnrnpab	1
Psma5	Hdac2	1
Psma5	Tfdp1	1
Psma5	Msl3	1
Psma5	E2f3	1
Psma5	Rbmxl1	1
Psma5	Tada2a	1
Psma5	0610031J06Rik	1
Psma5	Dnajc2	1
Psma5	Taf9	1
Psma5	Ddx20	1
Psma5	Taf5	1
Psmd14	Smarce1	1
Psmd14	Prdm4	1
Psmd14	Nkrf	1
Psmd14	Hdac2	1
Psmd14	Msl3	1
Psmd14	Rbbp5	1
Psmd14	Rbbp8	1
Psmd14	E2f3	1
Psmd14	Tmpo	1
Psmd14	Rbmxl1	1
Psmd14	Smad2	1
Psmd14	Taf5	1
Pus7l	Hnrpdl	1
Pus7l	Cbfb	1
Pus7l	Klf9	1
Pus7l	Zzz3	1
Pus7l	Zfp593	1
Pus7l	Kdm2b	1
Pus7l	Yy1	1
Pus7l	E2f3	1
Pus7l	Rtf1	1
Pus7l	Taf5	1
Racgap1	Med6	1
Racgap1	Uhrf1	1
Racgap1	Mcm8	1
Racgap1	Klf9	1
Racgap1	Brip1	1
Racgap1	Top2a	1
Racgap1	Ruvbl2	1
Racgap1	Hmgb2	1
Racgap1	Cdk5rap2	1
Racgap1	Ssrp1	1
Racgap1	Zfp711	1
Racgap1	Set	1
Racgap1	Nolc1	1
Racgap1	Lin54	1
Racgap1	Sap30	1
Racgap1	Hnrnpab	1
Racgap1	Hdac1	1
Racgap1	Tfdp1	1
Racgap1	Rbbp8	1
Racgap1	Smarcc1	1
Racgap1	E2f1	1
Racgap1	E2f8	1
Racgap1	Foxm1	1
Racgap1	Gabpb1	1
Racgap1	Tmpo	1
Racgap1	Ttf2	1
Racgap1	Gtf2f1	1
Racgap1	Pcna	1
Racgap1	Ppp1r8	1
Racgap1	Sfpq	1
Racgap1	Taf5	1
Racgap1	Taf2	1
Rad51	Med6	1
Rad51	Uhrf1	1
Rad51	Psmc3ip	1
Rad51	Mcm8	1
Rad51	Rfc1	1
Rad51	Klf9	1
Rad51	Brip1	1
Rad51	Top2a	1
Rad51	Ruvbl2	1
Rad51	Hmgb2	1
Rad51	Hmga2	1
Rad51	Tgif2	1
Rad51	Trim28	1
Rad51	Ssrp1	1
Rad51	Pa2g4	1
Rad51	Set	1
Rad51	Hnrnpab	1
Rad51	Hdac1	1
Rad51	Tfdp1	1
Rad51	Smarca5	1
Rad51	Rbbp8	1
Rad51	Smarcc1	1
Rad51	E2f1	1
Rad51	E2f8	1
Rad51	Foxm1	1
Rad51	Gabpb1	1
Rad51	Tmpo	1
Rad51	Ttf2	1
Rad51	Gtf2f1	1
Rad51	Pcna	1
Rad51	Gtf2e2	1
Rad51	Taf1d	1
Rad51	Ppp1r8	1
Rad51	Crebl2	1
Rad51	Zfp473	1
Rad51	Sfpq	1
Rad51	Ddx20	1
Rad51	Taf5	1
Rad54l	Uhrf1	1
Rad54l	Dnmt3b	1
Rad54l	Stat3	1
Rad54l	Mcm8	1
Rad54l	Rfc1	1
Rad54l	Klf9	1
Rad54l	Suz12	1
Rad54l	Brip1	1
Rad54l	Top2a	1
Rad54l	Hmgb2	1
Rad54l	Ssrp1	1
Rad54l	Zfp711	1
Rad54l	Pa2g4	1
Rad54l	Lin54	1
Rad54l	Hnrnpab	1
Rad54l	Tfdp1	1
Rad54l	Rbbp8	1
Rad54l	Smarcc1	1
Rad54l	E2f1	1
Rad54l	E2f3	1
Rad54l	E2f8	1
Rad54l	Foxm1	1
Rad54l	Tmpo	1
Rad54l	Tardbp	1
Rad54l	Rbmxl1	1
Rad54l	Ttf2	1
Rad54l	Pcna	1
Rad54l	Taf1d	1
Rad54l	Zfp473	1
Rad54l	Sfpq	1
Rad54l	Ddx20	1
Rad54l	Taf5	1
Rbm12	Med6	1
Rbm12	Hnrpdl	1
Rbm12	Rybp	1
Rbm12	Stat3	1
Rbm12	Psmc3ip	1
Rbm12	Cbfb	1
Rbm12	Bcor	1
Rbm12	Smarce1	1
Rbm12	Zzz3	1
Rbm12	Hnrnpk	1
Rbm12	Tceanc	1
Rbm12	Nfyb	1
Rbm12	Zfp280c	1
Rbm12	Nkap	1
Rbm12	Zfp553	1
Rbm12	Kdm1a	1
Rbm12	Nr1d1	1
Rbm12	Kdm2b	1
Rbm12	Trim33	1
Rbm12	Ssrp1	1
Rbm12	Zfp326	1
Rbm12	Zfp711	1
Rbm12	Adnp2	1
Rbm12	Lass5	1
Rbm12	Yy1	1
Rbm12	Nkrf	1
Rbm12	Trp53bp1	1
Rbm12	Hnrnpab	1
Rbm12	Hdac2	1
Rbm12	Smarca5	1
Rbm12	Cnbp	1
Rbm12	Snapc3	1
Rbm12	Fubp3	1
Rbm12	Tmpo	1
Rbm12	Zfp26	1
Rbm12	Tardbp	1
Rbm12	Rbmxl1	1
Rbm12	Pcna	1
Rbm12	Rxra	1
Rbm12	Gtf2e1	1
Rbm12	Taf1d	1
Rbm12	Smad2	1
Rbm12	Sfpq	1
Rbm12	Zfp451	1
Rbm12	Ddx20	1
Rbm12	Taf2	1
Rbm12	Taf1	1
Rbm14	Top2a	1
Rbm14	Nfyc	1
Rbm14	Nr1d1	1
Rbm14	Trim28	1
Rbm14	Trim27	1
Rbm14	Kdm2b	1
Rbm14	Ssrp1	1
Rbm14	Pa2g4	1
Rbm14	Srrt	1
Rbm14	Rbbp5	1
Rbm14	E2f8	1
Rbm14	Sfpq	1
Rbm8a	Med6	1
Rbm8a	Tet1	1
Rbm8a	Ilf2	1
Rbm8a	Nfyb	1
Rbm8a	Zfp553	1
Rbm8a	Zfp326	1
Rbm8a	Sarnp	1
Rbm8a	Fubp3	1
Rbm8a	Gtf2e2	1
Rbmx2	Med6	1
Rbmx2	Mcm8	1
Rbmx2	Tceanc	1
Rbmx2	Brip1	1
Rbmx2	Nfx1	1
Rbmx2	Zfp280c	1
Rbmx2	Zfp553	1
Rbmx2	Kdm1a	1
Rbmx2	Whsc1	1
Rbmx2	Ssrp1	1
Rbmx2	Prdm4	1
Rbmx2	Sarnp	1
Rbmx2	Adnp2	1
Rbmx2	Nkrf	1
Rbmx2	Tfdp1	1
Rbmx2	Smarca5	1
Rbmx2	Rbbp5	1
Rbmx2	E2f1	1
Rbmx2	Patz1	1
Rbmx2	Foxn3	1
Rbmx2	Tmpo	1
Rbmx2	Rbmxl1	1
Rbmx2	Pou4f1	1
Rbmx2	Pcna	1
Rbmx2	Smad2	1
Rbmx2	Taf5	1
Rbmx2	Taf1	1
Rbmxl1	Med6	1
Rbmxl1	Dnmt3b	1
Rbmxl1	Ilf2	1
Rbmxl1	Mcm8	1
Rbmxl1	Rfc1	1
Rbmxl1	Smarce1	1
Rbmxl1	Hnrnpk	1
Rbmxl1	Zfp553	1
Rbmxl1	Kdm1a	1
Rbmxl1	Hmgb2	1
Rbmxl1	Nr1d1	1
Rbmxl1	Trim28	1
Rbmxl1	Trim27	1
Rbmxl1	Ssrp1	1
Rbmxl1	Zfp711	1
Rbmxl1	Sarnp	1
Rbmxl1	Pa2g4	1
Rbmxl1	Set	1
Rbmxl1	Adnp2	1
Rbmxl1	Nkrf	1
Rbmxl1	Thoc1	1
Rbmxl1	Hnrnpab	1
Rbmxl1	Hdac2	1
Rbmxl1	Tfdp1	1
Rbmxl1	Smarcc1	1
Rbmxl1	Rtf1	1
Rbmxl1	Tardbp	1
Rbmxl1	Trp53inp2	1
Rbmxl1	Pdk2	1
Rbmxl1	Atp9a	1
Rbmxl1	Trim26	1
Rbmxl1	Rab43	1
Rbmxl1	Mgrn1	1
Rbmxl1	1110054O05Rik	1
Rbmxl1	2410004B18Rik	1
Rbmxl1	A830080D01Rik	1
Rbmxl1	Arpp19	1
Rbmxl1	Asf1a	1
Rbmxl1	BC018507	1
Rbmxl1	Bub1	1
Rbmxl1	Cetn3	1
Rbmxl1	Cfdp1	1
Rbmxl1	Cks1b	1
Rbmxl1	Cnot6	1
Rbmxl1	Cnpy4	1
Rbmxl1	Cpsf6	1
Rbmxl1	Ctps	1
Rbmxl1	Ddx18	1
Rbmxl1	Dek	1
Rbmxl1	Dhx15	1
Rbmxl1	Dnajc8	1
Rbmxl1	Eef1b2	1
Rbmxl1	Eif1ax	1
Rbmxl1	Eif3i	1
Rbmxl1	Exosc8	1
Rbmxl1	Fkbp3	1
Rbmxl1	Flrt2	1
Rbmxl1	Fnta	1
Rbmxl1	Haus1	1
Rbmxl1	Haus6	1
Rbmxl1	Hbb-y	1
Rbmxl1	Hmgn2	1
Rbmxl1	Hnrnpa0	1
